station_code,line,order,go_back,station_name,geo_width,geo_length,station_type,roate_type,in_terminal
2521,83,42,go,???? ???????? ??????,51.701663,32.639607,normal,normal,no
2523,83,43,go,????? ???????,51.696360,32.640748,od,normal,no
2524,83,1,back,????? ???????-641-90-83-64,51.697626,32.640424,od,normal,no
2522,83,2,back,???? ???????? ??????,51.701668,32.639172,normal,normal,no
2520,83,3,back,??? ????,51.707582,32.634815,normal,normal,no
2518,83,4,back,???,51.709993,32.633260,normal,normal,no
2882,83,5,back,????? ????,51.713422,32.631125,normal,normal,no
2380,83,6,back,?? ???????,51.718570,32.627508,normal,normal,no
2133,83,7,back,??? ????,51.721789,32.627595,normal,normal,no
2132,83,8,back,??? ???,51.721559,32.632771,normal,normal,no
2746,83,9,back,?????,51.719293,32.634390,normal,normal,no
1128,83,10,back,????? ??????,51.719518,32.638209,normal,normal,no
2375,83,11,back,???? ????,51.721917,32.640899,normal,normal,no
2767,83,12,back,????? ?????,51.722770,32.643013,normal,normal,no
2373,83,13,back,??? ??????,51.722284,32.646577,normal,normal,no
2371,83,14,back,???? ????????,51.721863,32.649884,normal,normal,no
2236,83,15,back,????? ?? ? ????,51.721742,32.651360,od,normal,no
2369,83,16,back,???? ???????,51.721912,32.653978,normal,normal,no
2367,83,17,back,????????,51.723138,32.657513,normal,normal,no
2365,83,18,back,??????,51.718755,32.658893,normal,normal,no
2362,83,19,back,?????,51.714580,32.660207,normal,normal,no
2867,83,20,back,????? ???????,51.711387,32.661240,normal,normal,no
2928,83,21,back,??????,51.710458,32.662393,normal,normal,no
2785,83,22,back,???????,51.712358,32.666600,normal,normal,no
2354,83,23,back,????? ????,51.713613,32.669345,normal,normal,no
2786,83,24,back,???? ??????,51.714523,32.672443,normal,normal,no
2350,83,25,back,???? ?????,51.715000,32.675817,normal,normal,no
2349,83,26,back,??????,51.714497,32.677688,normal,normal,no
2347,83,27,back,?? ???????,51.713822,32.680373,normal,normal,no
2345,83,28,back,???????? ????,51.713292,32.682553,normal,normal,no
2343,83,29,back,???????? ?????,51.712403,32.685982,normal,normal,no
2342,83,30,back,??? ????,51.711852,32.688123,normal,normal,no
2768,83,31,back,???? ???,51.710110,32.691963,normal,normal,no
2340,83,32,back,??? ?????,51.708723,32.693277,normal,normal,no
2338,83,33,back,????? ????,51.705010,32.696275,normal,normal,no
2595,83,34,back,????,51.698115,32.694843,normal,normal,no
2596,83,35,back,???? ????,51.695313,32.694603,normal,normal,no
2598,83,36,back,?????,51.692305,32.694357,normal,normal,no
2600,83,37,back,?? ????,51.689335,32.694150,normal,normal,no
2602,83,38,back,?????? ?????,51.683073,32.693878,normal,normal,no
1493,83,39,back,?????,51.679190,32.693694,normal,normal,no
2915,83,40,back,?? ???? ?????,51.676615,32.693619,normal,normal,no
2612,83,41,back,???? ????,51.674974,32.697981,normal,normal,no
2634,83,42,back,?????? ????,51.675253,32.700210,normal,normal,no
2703,83,43,back,???????? ??????,51.675723,32.703825,normal,normal,no
2310,83,44,back,???? ??????,51.676123,32.706167,normal,normal,no
2306,83,45,back,????? ? ?????,51.676406,32.708992,normal,normal,no
2051,83,46,back,?? ??? ??? ???,51.676468,32.712029,od,normal,no
1447,84,1,go,???????-84,51.759012,32.599812,od,normal,no
1448,84,2,go,?????? ????,51.755380,32.598159,normal,normal,no
1450,84,3,go,?????? ????,51.752197,32.596255,normal,normal,no
2114,84,4,go,???,51.749161,32.596309,normal,normal,no
2381,84,5,go,????? ??? ?????,51.714778,32.625978,normal,normal,no
2383,84,6,go,??????? ????,51.711508,32.627858,normal,normal,no
2385,84,7,go,??? ????,51.709410,32.628915,normal,normal,no
2387,84,8,go,?? ????,51.704922,32.632598,normal,normal,no
2391,84,9,go,?????? ?????,51.698080,32.635417,normal,normal,no
2393,84,10,go,???? ??? ?????,51.695524,32.636008,normal,normal,no
1673,84,11,go,????? ???????,51.694176,32.640531,normal,normal,no
2395,84,12,go,???? ??? ?????,51.695544,32.635736,normal,normal,no
2392,84,13,go,?????? ?????,51.698813,32.634814,normal,normal,no
2390,84,14,go,?? ????,51.702095,32.632925,normal,normal,no
2388,84,15,go,?? ????,51.706210,32.630843,normal,normal,no
2386,84,16,go,??? ????,51.708352,32.629157,normal,normal,no
2384,84,17,go,??????? ????,51.711687,32.627460,normal,normal,no
1674,84,18,go,????? ??? ?????,51.714424,32.625923,normal,normal,no
1892,84,19,go,?????? ????? -84,51.716228,32.624834,od,normal,yes
1892,84,1,back,?????? ????? -84,51.716228,32.624834,od,normal,yes
1675,84,2,back,?????? ???????,51.723676,32.618522,normal,normal,no
1445,84,3,back,?????? ????,51.752249,32.596186,normal,normal,no
1446,84,4,back,?????? ????,51.755494,32.598084,normal,normal,no
1447,84,5,back,???????-84,51.759012,32.599812,od,normal,no
2932,85,1,go,???? ????-85-24,51.650198,32.736302,od,normal,no
3788,85,2,go,???,51.654446,32.735015,normal,normal,no
3394,85,3,go,????,51.653526,32.732738,normal,normal,no
2758,85,4,go,?????? 3,51.658913,32.730512,normal,normal,no
2756,85,5,go,?????? 9,51.662100,32.729787,normal,normal,no
2933,85,6,go,????? ????,51.663638,32.727743,normal,normal,no
2754,85,7,go,??? ???? ???,51.662052,32.727896,normal,normal,no
2934,85,8,go,????? ????,51.660056,32.728254,normal,normal,no
2752,85,9,go,??????,51.658497,32.726857,normal,normal,no
2750,85,10,go,??????,51.659287,32.723673,normal,normal,no
2748,85,11,go,????,51.659950,32.721168,normal,normal,no
2936,85,12,go,?????,51.660648,32.718373,normal,normal,no
2937,85,13,go,????????,51.661378,32.715457,normal,normal,no
1639,85,14,go,????? ???? ???????-?????,51.660007,32.714927,normal,normal,no
1635,85,15,go,????? ???? ???????-?????,51.659488,32.714274,normal,normal,no
2298,85,16,go,?? ?????,51.660949,32.713290,normal,normal,no
2643,85,17,go,???? ???? ???,51.660078,32.708983,normal,normal,no
2646,85,18,go,???? ??? ????????,51.659105,32.704161,normal,normal,no
2650,85,19,go,????,51.658501,32.701620,normal,normal,no
2653,85,20,go,???????? ????,51.657353,32.697369,normal,normal,no
2823,85,21,go,????,51.656668,32.694442,normal,normal,no
2655,85,22,go,????? ??????,51.656028,32.691821,normal,normal,no
2939,85,23,go,?????,51.655466,32.689401,normal,normal,no
2658,85,24,go,???? ???? ??????,51.653761,32.684096,normal,normal,no
2660,85,25,go,??? ???? ?????,51.652806,32.681734,normal,normal,no
1706,85,26,go,????? ?????? ??????,51.650970,32.677107,normal,normal,no
1182,85,27,go,????? ?????? ??????-????? 2,51.650457,32.674236,od,normal,no
1102,85,28,go,?????,51.655899,32.674043,normal,normal,no
1717,85,29,go,???? ?????,51.657014,32.673497,normal,normal,no
1702,85,30,go,?????,51.656380,32.670727,normal,normal,no
1718,85,31,go,????,51.655533,32.668783,normal,normal,no
1289,85,32,go,???? ???????,51.654724,32.664675,normal,normal,no
1238,85,33,go,???? ?????????,51.655043,32.662666,normal,normal,no
1244,85,34,go,??? ???? ????,51.660180,32.662116,normal,normal,no
1258,85,35,go,??? ????,51.665763,32.661711,normal,normal,no
1294,85,36,go,????? ???? ???? ?-26,51.668059,32.658414,od,normal,no
1294,85,1,back,????? ???? ???? ?-26,51.668059,32.658414,od,normal,no
1288,85,2,back,??? ????,51.665764,32.661879,normal,normal,no
1251,85,3,back,??? ???? ????,51.660206,32.662268,normal,normal,no
1234,85,4,back,???? ?????????,51.654929,32.662821,normal,normal,no
1219,85,5,back,???? ???????,51.654875,32.665485,normal,BRT,no
1715,85,6,back,????,51.655989,32.669464,normal,normal,no
1716,85,7,back,???? ?????,51.657283,32.673543,normal,normal,no
1124,85,8,back,?????,51.655067,32.674307,normal,normal,no
1125,85,9,back,????? ??????  ??????-17,51.651299,32.675604,od,normal,no
2659,85,10,back,??? ???? ?????,51.652881,32.681119,normal,normal,no
2557,85,11,back,???? ???? ??????,51.654350,32.684785,normal,normal,no
2656,85,12,back,?????,51.655596,32.688529,normal,normal,no
2819,85,13,back,????? ??????,51.656254,32.691420,normal,normal,no
2822,85,14,back,????,51.656780,32.694037,normal,normal,no
2652,85,15,back,???????? ????,51.657708,32.697569,normal,normal,no
2649,85,16,back,???? ??????,51.658497,32.700487,normal,normal,no
2644,85,17,back,???? ??? ????????,51.659435,32.704167,normal,normal,no
2642,85,18,back,???? ???? ???,51.660396,32.709030,normal,normal,no
2299,85,19,back,?? ?????,51.661264,32.713381,normal,normal,no
2747,85,20,back,??? ?????,51.661612,32.716037,normal,normal,no
2749,85,21,back,?????,51.660777,32.719023,normal,normal,no
2570,85,22,back,????,51.659905,32.722422,normal,normal,no
3683,85,23,back,22 ????,51.659493,32.724073,normal,normal,no
2930,85,24,back,????? ????,51.658895,32.726738,normal,normal,no
2935,85,25,back,??? ???? ???,51.660290,32.728014,normal,normal,no
2753,85,26,back,????,51.662132,32.727620,normal,normal,no
2755,85,27,back,????? ????,51.663660,32.727953,normal,normal,no
2757,85,28,back,?????? 9,51.661989,32.729903,normal,normal,no
2759,85,29,back,?????? 3,51.658573,32.730668,normal,normal,no
3660,85,30,back,?????,51.654012,32.731235,normal,normal,no
3393,85,31,back,????,51.653597,32.733083,normal,normal,no
3802,85,32,back,???,51.653602,32.734604,normal,normal,no
2931,85,33,back,???? ???,51.654680,32.735555,normal,normal,no
2763,85,34,back,???? ????,51.649700,32.736440,od,normal,no
3414,86,1,go,????-176-76,51.683224,32.554274,od,normal,no
3365,86,2,go,??????? ???? ????? ???????,51.685098,32.549795,normal,normal,no
1404,86,3,go,??????? ???? ????? ???????,51.685936,32.548221,normal,normal,no
3366,86,4,go,?????,51.684612,32.545754,normal,normal,no
3400,86,5,go,?????,51.681823,32.544241,normal,normal,no
3402,86,6,go,??????,51.677762,32.542610,normal,normal,no
3403,86,7,go,????,51.674649,32.541360,normal,normal,no
3020,86,8,go,???????,51.672078,32.540329,normal,normal,no
1628,86,9,go,?????,51.669555,32.539313,normal,normal,no
3029,86,10,go,????? ????,51.667183,32.539458,normal,normal,no
4039,86,11,go,????????  ????,51.666527,32.544265,normal,normal,no
3024,86,12,go,???????,51.668716,32.545144,normal,normal,no
3025,86,13,go,???? ???? ??????,51.670964,32.546048,normal,normal,no
3026,86,14,go,??????,51.674602,32.547507,normal,normal,no
3027,86,15,go,???? ?????? ???,51.678609,32.549117,normal,normal,no
3028,86,16,go,????? ????,51.683473,32.551070,normal,normal,no
3039,86,17,go,???? ????,51.687114,32.553040,normal,normal,no
3332,86,18,go,?????? ???,51.669648,32.588514,od,normal,no
3900,86,19,go,?? ???? ????,51.669667,32.592727,normal,normal,no
3413,86,20,go,??? ????,51.669403,32.594891,normal,normal,no
1505,86,21,go,???? ?????,51.668761,32.597718,normal,normal,no
3354,86,22,go,???????,51.667452,32.600598,normal,normal,no
3608,86,23,go,??? ???? ??,51.663365,32.607055,normal,normal,no
2422,86,24,go,??????? ??????-63,51.663970,32.617452,od,normal,no
2428,86,25,go,????? ?????-?????,51.664395,32.620377,normal,normal,no
1552,86,1,back,????? ?????-86-76,51.664007,32.619874,od,normal,no
2423,86,2,back,??????? ??????,51.663610,32.616991,normal,normal,no
3353,86,3,back,???????,51.663129,32.613374,normal,normal,no
3604,86,4,back,??? ???? ??,51.663024,32.607057,normal,normal,no
1504,86,5,back,??? ???????,51.664822,32.604092,normal,normal,no
3903,86,6,back,???????,51.667266,32.600004,normal,normal,no
3345,86,7,back,???? ?????,51.668685,32.597068,normal,normal,no
3340,86,8,back,??? ????,51.668935,32.595134,normal,normal,no
3333,86,9,back,?????? ???,51.669198,32.586785,normal,normal,no
3012,86,10,back,????? ????,51.682883,32.551153,normal,normal,no
3013,86,11,back,???? ?????? ???,51.678462,32.549381,normal,normal,no
3014,86,12,back,??????,51.674230,32.547678,normal,normal,no
3015,86,13,back,???? ???? ??????,51.671011,32.546382,normal,normal,no
3016,86,14,back,???????,51.668598,32.545417,normal,normal,no
3017,86,15,back,????????  ????,51.665609,32.544215,normal,normal,no
3022,86,16,back,????? ????,51.666794,32.539975,normal,normal,no
3021,86,17,back,?????,51.669488,32.539003,normal,normal,no
3030,86,18,back,???????,51.672252,32.540113,normal,normal,no
1629,86,19,back,????,51.674617,32.541063,normal,normal,no
3347,86,20,back,??????,51.677707,32.542303,normal,normal,no
3356,86,21,back,?????,51.681747,32.543925,normal,normal,no
3357,86,22,back,?????,51.684300,32.545318,normal,normal,no
3414,86,23,back,????-176-76,51.683224,32.554274,od,normal,no
3008,88,1,go,?????? ??????????,51.604230,32.753117,normal,normal,no
3246,88,2,go,?????????,51.589463,32.742467,normal,normal,no
3676,88,3,go,???? ???? ?????,51.586940,32.740160,normal,normal,no
3331,88,4,go,???? ????,51.588579,32.734592,normal,normal,no
3352,88,5,go,???? ????,51.584850,32.731078,normal,normal,no
3011,88,6,go,??? ????,51.584250,32.724859,normal,normal,no
3610,88,7,go,?????? ?????,51.590421,32.720262,normal,normal,no
1499,88,8,go,????,51.593010,32.718187,normal,normal,no
3824,88,9,go,????? ?????? ???,51.594269,32.717268,normal,normal,no
1500,88,10,go,????,51.595967,32.716023,normal,normal,no
3606,88,11,go,???? ?????,51.597484,32.714837,normal,normal,no
3583,88,12,go,???? ????,51.598980,32.713712,normal,normal,no
3825,88,13,go,???????????,51.601579,32.711789,normal,normal,no
3580,88,14,go,???? ???,51.603712,32.710151,normal,normal,no
3581,88,15,go,???? ???,51.603770,32.710695,normal,normal,no
4166,88,16,go,?????? ???? ???-88,51.602360,32.714445,od,normal,no
4166,88,1,back,?????? ???? ???-88,51.602360,32.714445,od,normal,no
4013,88,2,back,????? ????????,51.605326,32.715095,normal,normal,no
4061,88,3,back,???? ??????,51.608568,32.714178,normal,normal,no
3289,88,4,back,?????? ????????,51.605527,32.710536,normal,normal,no
3581,88,5,back,???? ???,51.603770,32.710695,normal,normal,no
3582,88,6,back,???? ?????,51.598225,32.714838,normal,normal,no
3605,88,7,back,????,51.596207,32.716412,normal,normal,no
3607,88,8,back,????,51.593073,32.718971,normal,normal,no
3611,88,9,back,?????? ?????,51.590762,32.720533,normal,normal,no
3613,88,10,back,??? ????,51.584545,32.725372,normal,normal,no
3615,88,11,back,???? ????,51.580887,32.728042,normal,normal,no
1738,88,12,back,?????? ????????-88,51.578140,32.731421,od,normal,no
3138,88,13,back,???? ???? ?????,51.587301,32.739969,normal,normal,no
3682,88,14,back,?????????,51.589686,32.742339,normal,normal,no
3337,88,15,back,??? ????,51.594437,32.743694,normal,normal,no
3006,88,16,back,?????? ??????????,51.600327,32.749232,normal,normal,no
3008,88,16,back,?????? ??????????,51.604230,32.753117,normal,normal,no
2524,90,1,go_back,????? ???????-641-90-83-64,51.697626,32.640424,od,normal,no
2522,90,2,go_back,???? ???????? ??????,51.701668,32.639172,normal,normal,no
2520,90,3,go_back,??? ????,51.707582,32.634815,normal,normal,no
2518,90,4,go_back,???,51.709993,32.633260,normal,normal,no
2882,90,5,go_back,????? ????,51.713422,32.631125,normal,normal,no
2380,90,6,go_back,?? ???????,51.718570,32.627508,normal,normal,no
3305,90,7,go_back,?? ???,51.723898,32.625165,normal,normal,no
3303,90,8,go_back,??????? ???? ??? ?????? - ???? ??????? ??????,51.727643,32.624405,normal,normal,no
3301,90,9,go_back,???????? ???? ???? ????,51.736045,32.624462,normal,normal,no
3299,90,10,go_back,??? ??????,51.738733,32.623918,normal,normal,no
3297,90,11,go_back,????????? ???? ?????,51.742500,32.621998,normal,normal,no
3705,90,12,go_back,????,51.752070,32.616239,normal,normal,no
1466,90,13,go_back,?? ??? ??????,51.758258,32.612555,normal,normal,no
3796,90,14,go_back,???? ?????,51.760593,32.610609,normal,normal,no
3798,90,15,go_back,???? ?????? ???,51.765075,32.607460,normal,normal,no
3674,90,16,go_back,???? ???,51.767707,32.604615,normal,normal,no
1666,90,17,go_back,???? 7,51.772708,32.604945,normal,normal,no
1667,90,18,go_back,???? 8,51.771628,32.606813,normal,normal,no
3669,90,19,go_back,???? 4,51.770394,32.605361,normal,normal,no
4094,90,20,go_back,?????? ????,51.767961,32.606796,normal,normal,no
4095,90,21,go_back,?????? ????,51.772222,32.608645,normal,normal,no
1475,90,22,go_back,?????? 8,51.766391,32.609722,normal,normal,no
1470,90,23,go_back,??? 3,51.767671,32.611702,normal,normal,no
1471,90,24,go_back,???? ??? ??????,51.769915,32.614020,normal,normal,no
1472,90,25,go_back,??? 29,51.771421,32.615981,normal,normal,no
1473,90,26,go_back,???? ??? ??????,51.769767,32.613974,normal,normal,no
1474,90,27,go_back,??? 3,51.767519,32.611734,normal,normal,no
4096,90,28,go_back,?????? ??? ???,51.761891,32.610130,normal,normal,no
3795,90,29,go_back,???? ?????,51.761014,32.610442,normal,normal,no
3709,90,30,go_back,????? ????? ???? ??,51.757265,32.613125,normal,normal,no
3706,90,31,go_back,????,51.752268,32.616363,normal,normal,no
3704,90,32,go_back,?????? ?????,51.744540,32.621780,normal,normal,no
3635,90,33,go_back,????????? ???? ?????,51.742143,32.622642,normal,normal,no
3300,90,34,go_back,??? ??????,51.738773,32.624272,normal,normal,no
1668,90,35,go_back,???????? ???? ???? ????,51.736046,32.624735,normal,normal,no
1669,90,36,go_back,??? ????,51.731176,32.624889,normal,normal,no
3304,90,37,go_back,??????? ???? ??? ?????? - ???? ??????? ??????,51.727277,32.624710,normal,normal,no
3306,90,38,go_back,?? ???,51.723527,32.625652,normal,normal,no
3653,90,39,go_back,??? ????,51.719443,32.627521,normal,normal,no
2379,90,40,go_back,?? ???????,51.716943,32.628922,normal,normal,no
2883,90,41,go_back,????? ????,51.713305,32.631482,normal,normal,no
2517,90,42,go_back,???,51.710513,32.633275,normal,normal,no
2519,90,43,go_back,??? ????,51.707600,32.635143,normal,normal,no
2521,90,44,go_back,???? ???????? ??????,51.701663,32.639607,normal,normal,no
2523,90,45,go_back,????? ???????,51.696360,32.640748,od,normal,no
3799,91,1,go,?????? ???-91,51.670011,32.589656,od,normal,yes
3900,91,2,go,?? ???? ????,51.669667,32.592727,normal,normal,no
3413,91,3,go,??? ????,51.669403,32.594891,normal,normal,no
1505,91,4,go,???? ?????,51.668761,32.597718,normal,normal,no
3354,91,5,go,???????,51.667452,32.600598,normal,normal,no
3608,91,6,go,??? ???? ??,51.663365,32.607055,normal,normal,no
2422,91,7,go,??????? ??????-63,51.663970,32.617452,od,normal,no
2428,91,8,go,????? ?????-?????,51.664395,32.620377,normal,normal,no
2462,91,9,go,???????,51.658166,32.624255,normal,normal,no
2460,91,10,go,???? ??????,51.658302,32.627045,normal,normal,no
2458,91,11,go,???? ?????,51.658500,32.630260,normal,normal,no
2456,91,12,go,???????? ??,51.658679,32.633373,normal,normal,no
2453,91,13,go,???? ??? ?????,51.658843,32.635804,normal,normal,no
2448,91,14,go,????? ???????,51.659216,32.640787,normal,normal,no
1217,91,15,go,?? ???,51.660403,32.644083,normal,normal,no
1218,91,16,go,??? ?????,51.663970,32.644848,normal,normal,no
1220,91,17,go,????? ??????,51.668685,32.645670,normal,normal,no
1278,91,18,go,????????,51.670613,32.645813,normal,normal,no
1547,91,19,go,??? ??????,51.671629,32.649812,normal,normal,no
